FIPS ,State,County,2010 Census Population,"Population Estimate, 2011","Population Estimate, 2012","Population Estimate, 2013","Population Estimate, 2014","Population Estimate, 2015","Population Estimate, 2016"
37155,NC,Robeson ,134168,135103,135412,135074,134869,134292,133235
37157,NC,Rockingham ,93643,93204,92684,91939,91798,91675,91393
37159,NC,Rowan ,138428,137996,137832,138126,138558,139021,139933
37161,NC,Rutherford ,67810,67367,67204,66830,66587,66462,66421
37163,NC,Sampson ,63431,63700,63912,64046,63913,63568,63124
37165,NC,Scotland ,36157,36324,36156,35992,35743,35418,35244
37167,NC,Stanly ,60585,60480,60485,60595,60595,60586,60791
37169,NC,Stokes ,47401,47196,46773,46593,46429,46372,46097
37171,NC,Surry ,73673,73632,73485,72890,72798,72548,72113
37173,NC,Swain ,13981,14016,14098,14017,14282,14428,14346
37175,NC,Transylvania ,33090,32799,32820,32827,32979,33202,33482
37177,NC,Tyrrell ,4407,4340,4138,4101,4120,4140,4141
37179,NC,Union ,201292,205122,208362,212549,218168,222384,226606
37181,NC,Vance ,45422,45250,45057,44510,44378,44351,44244
37183,NC,Wake ,900993,929208,952296,973920,997897,1021974,1046791
37185,NC,Warren ,20972,20994,20663,20521,20318,20213,19907
37187,NC,Washington ,13228,12954,12716,12726,12531,12347,12195
37189,NC,Watauga ,51079,51583,52062,52311,52407,53024,53922
37191,NC,Wayne ,122623,124042,124551,124634,124583,124319,124150
37193,NC,Wilkes ,69340,69189,69279,69073,68827,68519,68740
37195,NC,Wilson ,81234,81444,81755,81603,81379,81686,81661
37197,NC,Yadkin ,38406,38317,38125,38048,37826,37563,37532
37199,NC,Yancey ,17818,17678,17616,17566,17573,17564,17678
38001,ND,Adams ,2343,2304,2319,2375,2367,2373,2305
38003,ND,Barnes ,11066,11108,11004,11126,11090,11019,10926
38005,ND,Benson ,6660,6694,6760,6887,6860,6764,6739
38007,ND,Billings ,783,838,914,889,898,920,934
38009,ND,Bottineau ,6429,6505,6581,6722,6656,6712,6579
38011,ND,Bowman ,3151,3137,3211,3218,3238,3281,3241
38013,ND,Burke ,1968,2049,2162,2286,2237,2312,2198
38015,ND,Burleigh ,81308,83544,85981,88662,90565,93104,94487
38017,ND,Cass ,149778,152925,157040,163246,167203,171524,175249
38019,ND,Cavalier ,3993,3952,3945,3876,3859,3830,3827
38021,ND,Dickey ,5289,5271,5251,5239,5137,5108,5064
38023,ND,Divide ,2071,2141,2239,2318,2428,2446,2413
38025,ND,Dunn ,3536,3751,3967,4144,4369,4574,4366
38027,ND,Eddy ,2385,2351,2372,2390,2364,2367,2358
38029,ND,Emmons ,3550,3528,3485,3483,3425,3393,3346
38031,ND,Foster ,3343,3351,3387,3362,3347,3328,3303
38033,ND,Golden Valley ,1680,1750,1803,1815,1829,1846,1817
38035,ND,Grand Forks ,66861,66646,67697,69307,70132,70746,71083
38037,ND,Grant ,2394,2358,2341,2376,2359,2391,2377
38039,ND,Griggs ,2420,2378,2359,2297,2311,2309,2277
38041,ND,Hettinger ,2477,2524,2558,2663,2654,2693,2629
38043,ND,Kidder ,2435,2443,2431,2420,2421,2409,2414
38045,ND,LaMoure ,4139,4116,4101,4117,4100,4128,4111
38047,ND,Logan ,1990,1968,1938,1937,1946,1933,1941
38049,ND,McHenry ,5395,5492,5783,5891,5958,5965,5963
38051,ND,McIntosh ,2809,2765,2756,2752,2764,2757,2656
38053,ND,McKenzie ,6360,7005,7963,9255,10960,12792,12621
38055,ND,McLean ,8962,9086,9384,9474,9565,9729,9729
38057,ND,Mercer ,8424,8426,8492,8596,8741,8831,8694
38059,ND,Morton ,27471,27739,28084,29042,29860,30368,30809
38061,ND,Mountrail ,7673,8107,8741,9336,9751,10307,10242
38063,ND,Nelson ,3126,3067,3082,3077,3055,2975,2960
38065,ND,Oliver ,1846,1850,1837,1869,1851,1849,1870
38067,ND,Pembina ,7413,7386,7262,7158,7118,7072,7069
38069,ND,Pierce ,4357,4377,4461,4442,4393,4301,4267
38071,ND,Ramsey ,11451,11521,11572,11554,11587,11632,11547
38073,ND,Ransom ,5457,5426,5475,5494,5452,5460,5404
38075,ND,Renville ,2470,2495,2554,2618,2578,2567,2550
38077,ND,Richland ,16321,16273,16221,16301,16381,16390,16353
38079,ND,Rolette ,13937,14152,14364,14648,14702,14662,14659
38081,ND,Sargent ,3829,3802,3894,3873,3920,3866,3890
38083,ND,Sheridan ,1321,1316,1279,1319,1318,1302,1322
38085,ND,Sioux ,4153,4251,4352,4462,4478,4396,4469
38087,ND,Slope ,727,725,761,759,766,764,763
38089,ND,Stark ,24199,25171,26919,28406,30524,32139,31199
38091,ND,Steele ,1975,2035,2000,1966,1955,1961,1962
38093,ND,Stutsman ,21100,21014,20983,21132,21190,21108,21128
38095,ND,Towner ,2246,2295,2326,2297,2305,2268,2263
38097,ND,Traill ,8121,8055,8070,8200,8065,8011,8030
38099,ND,Walsh ,11119,11034,11065,11114,10963,10927,10904
38101,ND,Ward ,61675,64353,65554,68031,69595,71379,70210
38103,ND,Wells ,4207,4219,4266,4190,4171,4160,4098
38105,ND,Williams ,22398,24407,26741,29608,32143,35387,34337
39001,OH,Adams ,28550,28522,28358,28140,28135,28016,27907
39003,OH,Allen ,106331,105939,105295,105129,104944,104210,103742
39005,OH,Ashland ,53139,53261,53247,53193,53244,53380,53652
39007,OH,Ashtabula ,101497,101080,100251,99739,99112,98544,98231
39009,OH,Athens ,64757,65102,64605,64432,64592,65699,66186
39011,OH,Auglaize ,45949,45812,45869,45886,45860,45847,45894
39013,OH,Belmont ,70400,70055,69612,69494,69324,69039,68673
39015,OH,Brown ,44846,44661,44392,44240,44081,43825,43759
39017,OH,Butler ,368130,370199,370651,371092,373451,375459,377537
39019,OH,Carroll ,28836,28894,28587,28305,28188,27790,27669
39021,OH,Champaign ,40097,39873,39574,39463,39094,38998,38747
39023,OH,Clark ,138333,137754,137172,136689,136412,135815,134786
39025,OH,Clermont ,197363,198566,199195,200158,201295,201791,203022
39027,OH,Clinton ,42040,41912,41828,41868,41819,41852,41902
39029,OH,Columbiana ,107841,107238,106417,105801,105563,104683,103685
39031,OH,Coshocton ,36901,36909,36818,36750,36568,36587,36602
39033,OH,Crawford ,43784,43303,42828,42744,42441,42330,42083
39035,OH,Cuyahoga ,1280122,1269895,1265611,1263334,1260226,1255025,1249352
39037,OH,Darke ,52959,52666,52496,52330,52221,52100,51778
39039,OH,Defiance ,39037,39029,38829,38559,38545,38349,38158
39041,OH,Delaware ,174214,178526,181128,185225,189282,192884,196463
39043,OH,Erie ,77079,76664,76455,76132,75876,75471,75107
39045,OH,Fairfield ,146156,147328,147500,148900,150492,151326,152597
39047,OH,Fayette ,29030,28908,28838,28754,28683,28646,28676
39049,OH,Franklin ,1163414,1180021,1197640,1214774,1233388,1250269,1264518
39051,OH,Fulton ,42698,42467,42452,42326,42560,42477,42514
39053,OH,Gallia ,30934,31002,30843,30569,30345,30110,30015
39055,OH,Geauga ,93389,93395,93862,93960,94123,94095,94060
39057,OH,Greene ,161573,163595,164421,163805,164599,164036,164765
39059,OH,Guernsey ,40087,39862,39836,39627,39594,39269,39063
39061,OH,Hamilton ,802374,800621,802326,804172,806480,807748,809099
39063,OH,Hancock ,74782,75062,75638,75738,75380,75734,75872
39065,OH,Hardin ,32058,31815,31639,31740,31776,31632,31474
39067,OH,Harrison ,15864,15800,15703,15625,15546,15424,15307
39069,OH,Henry ,28215,28227,28074,28077,27887,27783,27629
39071,OH,Highland ,43589,43432,43034,43281,43181,43018,43029
39073,OH,Hocking ,29380,29481,29304,28612,28722,28474,28340
39075,OH,Holmes ,42366,42791,43138,43657,43841,43939,43936
39077,OH,Huron ,59626,59395,59243,58832,58639,58366,58439
39079,OH,Jackson ,33225,33150,32909,32833,32794,32546,32505
39081,OH,Jefferson ,69709,68881,68336,67984,67683,67327,66704
39083,OH,Knox ,60921,61285,60790,60843,60970,60973,60814
39085,OH,Lake ,230041,229803,229409,229684,229360,229262,228614
39087,OH,Lawrence ,62450,62381,62114,61919,61568,61042,60872
39089,OH,Licking ,166492,167241,167765,168573,169517,170759,172198
39091,OH,Logan ,45858,45606,45444,45453,45532,45348,45165
39093,OH,Lorain ,301356,301915,301689,302907,304280,305213,306365
39095,OH,Lucas ,441815,439602,437135,436253,434629,433496,432488
39097,OH,Madison ,43435,43065,42968,43242,43954,44103,43419
39099,OH,Mahoning ,238823,237292,235777,234291,233231,231767,230008
39101,OH,Marion ,66501,66547,66229,65885,65656,65232,65096
39103,OH,Medina ,172332,173463,173669,174616,175873,176334,177221
39105,OH,Meigs ,23770,23699,23602,23467,23329,23203,23125
39107,OH,Mercer ,40814,40816,40850,40781,40945,40947,40909
39109,OH,Miami ,102506,102835,103103,103377,103964,104197,104679
39111,OH,Monroe ,14642,14719,14578,14587,14445,14391,14210
39113,OH,Montgomery ,535153,534882,534692,534126,532183,531567,531239
39115,OH,Morgan ,15054,15086,14966,14946,14786,14785,14804
39117,OH,Morrow ,34827,34901,34972,34973,35089,35091,35036
39119,OH,Muskingum ,86074,86241,85872,85735,85975,86305,86068
39121,OH,Noble ,14645,14700,14583,14569,14375,14325,14294
39123,OH,Ottawa ,41428,41391,41307,41086,41019,40859,40636
39125,OH,Paulding ,19614,19398,19270,19171,19006,18973,18865
39127,OH,Perry ,36058,36207,35991,35977,35886,35952,35927
39129,OH,Pickaway ,55698,55961,56326,56416,56742,56971,57565
39131,OH,Pike ,28709,28625,28486,28369,28268,28206,28160
39133,OH,Portage ,161419,161868,161427,161504,162088,162042,161921
39135,OH,Preble ,42270,42017,41880,41730,41579,41367,41247
39137,OH,Putnam ,34499,34395,34189,34093,34204,34038,34056
39139,OH,Richland ,124475,123062,122590,122250,121912,121581,121107
39141,OH,Ross ,78064,77576,77418,77274,77111,77162,77000
39143,OH,Sandusky ,60944,60591,60492,60096,59915,59518,59330
39145,OH,Scioto ,79499,79226,78586,78068,77338,76752,76088
39147,OH,Seneca ,56745,56434,56038,55826,55757,55579,55353
39149,OH,Shelby ,49423,49243,49133,49134,48939,48917,48623
39151,OH,Stark ,375586,374265,374807,374965,375563,374865,373612
39153,OH,Summit ,541781,541247,541050,541929,542267,541316,540300
39155,OH,Trumbull ,210312,208915,207371,206472,205240,203631,201825
39157,OH,Tuscarawas ,92582,92514,92452,92683,92637,92702,92420
39159,OH,Union ,52300,53126,52834,53431,53737,54315,55457
39161,OH,Van Wert ,28744,28698,28715,28459,28440,28529,28362
39163,OH,Vinton ,13435,13401,13232,13283,13186,13020,12921
39165,OH,Warren ,212693,215780,217788,219775,221856,224439,227063
39167,OH,Washington ,61778,61546,61494,61395,61198,61071,60610
39169,OH,Wayne ,114520,114654,115045,115317,115796,116108,116470
39171,OH,Williams ,37642,37586,37553,37468,37233,37077,37017
39173,OH,Wood ,125488,127268,128609,129149,129509,129606,130219
39175,OH,Wyandot ,22615,22658,22595,22506,22335,22241,22118
40001,OK,Adair ,22683,22518,22252,22233,22171,22050,22098
40003,OK,Alfalfa ,5642,5646,5653,5824,5777,5840,5827
40005,OK,Atoka ,14182,14121,13978,13815,13846,13786,13810
40007,OK,Beaver ,5636,5631,5584,5533,5479,5415,5382
40009,OK,Beckham ,22119,22323,23123,23521,23661,23628,22519
40011,OK,Blaine ,11943,9683,9814,9784,9854,9788,9643
40013,OK,Bryan ,42416,43135,43458,44166,44459,44987,45573
40015,OK,Caddo ,29600,29611,29680,29509,29407,29398,29557
40017,OK,Canadian ,115541,119438,122543,126061,129437,133283,136532
40019,OK,Carter ,47557,48085,48099,48590,48738,48666,48556
40021,OK,Cherokee ,46987,47740,48051,47923,48294,48369,48700
40023,OK,Choctaw ,15205,15248,15173,15064,15126,15005,14885
40025,OK,Cimarron ,2475,2484,2392,2320,2271,2200,2162
40027,OK,Cleveland ,255755,261950,266199,270015,270008,274213,278655
40029,OK,Coal ,5925,5936,5906,5796,5778,5645,5651
40031,OK,Comanche ,124098,126096,126609,125014,124962,124196,122136
40033,OK,Cotton ,6193,6159,6146,6140,6109,5972,5941
40035,OK,Craig ,15029,14938,14720,14656,14585,14830,14625
40037,OK,Creek ,69967,70687,70889,70753,70724,70975,71312
40039,OK,Custer ,27469,27722,28511,29298,29522,29614,29293
40041,OK,Delaware ,41487,41411,41397,41379,41409,41384,41598
40043,OK,Dewey ,4810,4760,4786,4827,4934,4944,4819
40045,OK,Ellis ,4151,4042,4069,4129,4112,4227,4080
40047,OK,Garfield ,60580,60706,61278,62326,62839,63360,62603
40049,OK,Garvin ,27576,27381,27302,27380,27533,27795,27838
40051,OK,Grady ,52431,52760,53054,53662,53848,54556,54655
40053,OK,Grant ,4527,4546,4510,4516,4477,4504,4465
40055,OK,Greer ,6239,6152,6059,6156,6137,6055,5998
40057,OK,Harmon ,2922,2936,2907,2879,2804,2772,2704
40059,OK,Harper ,3685,3707,3707,3859,3871,3771,3717
40061,OK,Haskell ,12769,12712,12866,12925,12840,12796,12747
40063,OK,Hughes ,14003,13854,13797,13743,13803,13728,13566
40065,OK,Jackson ,26446,26418,26260,26186,25856,25520,25497
40067,OK,Jefferson ,6472,6438,6329,6333,6257,6250,6230
40069,OK,Johnston ,10957,11077,10987,10999,11092,10972,11087
40071,OK,Kay ,46562,45815,45681,45550,45508,45309,44943
40073,OK,Kingfisher ,15034,15110,14989,15284,15477,15571,15638
40075,OK,Kiowa ,9446,9408,9346,9344,9278,9148,9077
40077,OK,Latimer ,11154,11115,10946,10696,10649,10512,10414
40079,OK,Le Flore ,50384,50253,49983,49928,49922,49721,49873
40081,OK,Lincoln ,34273,34327,34209,34312,34563,34985,35129
40083,OK,Logan ,41848,43114,43673,44378,45259,45956,46588
40085,OK,Love ,9423,9388,9565,9706,9746,9826,9997
40087,OK,McClain ,34506,35176,35615,36512,37280,38023,38682
40089,OK,McCurtain ,33151,33250,33240,33145,33110,33039,32822
40091,OK,McIntosh ,20252,20307,20521,20465,20097,19905,19815
40093,OK,Major ,7527,7622,7669,7684,7739,7740,7772
40095,OK,Marshall ,15840,15889,15911,15977,16090,16228,16191
40097,OK,Mayes ,41259,41296,41124,40908,40851,40810,40920
40099,OK,Murray ,13488,13620,13637,13700,13796,13908,13918
40101,OK,Muskogee ,70990,70744,70531,70219,69879,69591,69477
40103,OK,Noble ,11561,11561,11515,11399,11523,11530,11384
40105,OK,Nowata ,10536,10626,10597,10534,10484,10518,10419
40107,OK,Okfuskee ,12191,12298,12292,12276,12168,12157,12167
40109,OK,Oklahoma ,718633,729915,742541,755639,766389,775949,782970
40111,OK,Okmulgee ,40069,39808,39607,39471,39147,39174,39213
40113,OK,Osage ,47472,48238,47996,47946,48049,47816,47806
40115,OK,Ottawa ,31848,31904,32225,32230,32037,31928,31691
40117,OK,Pawnee ,16577,16783,16457,16473,16350,16455,16485
40119,OK,Payne ,77350,77967,78457,79393,80150,80633,81131
40121,OK,Pittsburg ,45837,45650,45111,44828,44576,44528,44173
40123,OK,Pontotoc ,37492,37714,38039,38165,38263,38268,38330
40125,OK,Pottawatomie ,69442,70138,70679,71149,71807,71832,72290
40127,OK,Pushmataha ,11572,11394,11227,11201,11108,11154,11057
40129,OK,Roger Mills ,3647,3802,3773,3741,3753,3755,3640
40131,OK,Rogers ,86905,87730,88404,89126,89829,90727,91766
40133,OK,Seminole ,25482,25485,25468,25474,25381,25486,25207
40135,OK,Sequoyah ,42391,42027,41489,41319,41378,41240,41294
40137,OK,Stephens ,45048,45127,44873,44989,44553,44648,44090
40139,OK,Texas ,20640,21177,21470,21921,21641,21365,21098
40141,OK,Tillman ,7992,7989,7788,7678,7607,7519,7465
40143,OK,Tulsa ,603403,608606,614582,623055,629978,638558,642940
40145,OK,Wagoner ,73085,74084,75043,75729,75744,76754,77679
40147,OK,Washington ,50976,51294,51579,51633,52017,52145,52087
40149,OK,Washita ,11629,11625,11654,11739,11588,11704,11447
40151,OK,Woods ,8878,8769,8838,9008,9262,9317,9201
40153,OK,Woodward ,20081,20078,20622,21177,21453,21488,20814
41001,OR,Baker ,16134,16055,15987,16094,16045,15963,16059
41003,OR,Benton ,85579,85999,86441,86066,87112,88271,89385
41005,OR,Clackamas ,375992,379616,383339,387995,394290,401150,408062
41007,OR,Clatsop ,37039,37202,37351,37093,37428,37795,38632
41009,OR,Columbia ,49351,49364,49201,49224,49452,49565,50785
41011,OR,Coos ,63043,62808,62745,62563,62608,63043,63761
41013,OR,Crook ,20978,20675,20642,20776,21036,21647,22570
41015,OR,Curry ,22364,22453,22237,22240,22236,22396,22713
41017,OR,Deschutes ,157733,159775,161765,165859,170193,174942,181307
41019,OR,Douglas ,107667,107279,107111,106803,106978,107525,108457
41021,OR,Gilliam ,1871,1951,1947,1945,1931,1863,1854
41023,OR,Grant ,7445,7411,7328,7272,7185,7192,7158
41025,OR,Harney ,7422,7374,7246,7175,7159,7196,7292
41027,OR,Hood River ,22346,22410,22587,22614,22741,23037,23232
41029,OR,Jackson ,203206,204794,206346,207862,210311,213534,216527
41031,OR,Jefferson ,21720,21681,21763,21842,22232,22609,23080
41033,OR,Josephine ,82713,82638,82798,83268,83604,84742,85904
41035,OR,Klamath ,66380,66337,66075,65830,65475,65908,66443
41037,OR,Lake ,7895,7900,7768,7806,7801,7781,7837
41039,OR,Lane ,351715,353641,354993,355812,358442,362600,369519
41041,OR,Lincoln ,46034,45861,46158,46257,46269,46936,47806
41043,OR,Linn ,116672,118127,118332,118496,119188,120444,122849
41045,OR,Malheur ,31313,30792,30619,30633,30356,30323,30439
41047,OR,Marion ,315335,317764,319946,321572,324856,329947,336316
41049,OR,Morrow ,11173,11200,11237,11237,11121,11164,11274
41051,OR,Multnomah ,735334,748185,759071,765850,777154,789125,799766
41053,OR,Polk ,75403,75967,76298,76753,78044,79430,81823
41055,OR,Sherman ,1765,1734,1732,1711,1697,1678,1710
41057,OR,Tillamook ,25250,25437,25329,25337,25339,25613,26143
41059,OR,Umatilla ,75889,76700,76891,76802,76469,76290,76456
41061,OR,Union ,25748,25887,25807,25519,25650,25729,26087
41063,OR,Wallowa ,7008,6992,6810,6789,6803,6830,6946
41065,OR,Wasco ,25213,25247,25470,25458,25490,25753,26115
41067,OR,Washington ,529710,539649,547639,555089,562176,572759,582779
41069,OR,Wheeler ,1441,1416,1420,1387,1365,1349,1344
41071,OR,Yamhill ,99193,99710,100687,100722,102135,102505,105035
42001,PA,Adams ,101407,101650,101535,101407,101612,102063,102180
42003,PA,Allegheny ,1223348,1227535,1230842,1233631,1232666,1229298,1225365
42005,PA,Armstrong ,68941,68645,68367,68095,67660,66953,66486
42007,PA,Beaver ,170539,170354,170250,170045,169392,168908,167429
42009,PA,Bedford ,49762,49414,49375,49111,48925,48522,48325
42011,PA,Berks ,411442,412676,413331,413687,414021,414635,414812
42013,PA,Blair ,127089,127178,126991,126419,126019,125506,124650
42015,PA,Bradford ,62622,63044,62847,62350,61744,61329,60770
42017,PA,Bucks ,625249,626397,625930,625783,626169,626821,626399
42019,PA,Butler ,183862,184723,185081,185360,186141,186441,186847
42021,PA,Cambria ,143679,142572,141531,138837,137517,136194,134732
42023,PA,Cameron ,5085,4989,4946,4886,4785,4742,4677
42025,PA,Carbon ,65249,65141,64963,64721,64435,63936,63594
42027,PA,Centre ,153990,154995,155936,158331,159666,160491,161464
42029,PA,Chester ,498886,503652,506278,509396,512899,515253,516312
42031,PA,Clarion ,39988,39883,39437,39066,38847,38831,38513
42033,PA,Clearfield ,81642,81467,81479,81601,81205,80967,80596
42035,PA,Clinton ,39238,39520,39740,39854,39494,39359,39233
42037,PA,Columbia ,67295,66926,66888,67044,66922,66586,66420
42039,PA,Crawford ,88765,88104,87675,87435,87128,86638,86257
42041,PA,Cumberland ,235406,236891,239217,241265,243689,246513,248506
42043,PA,Dauphin ,268100,269059,269961,271259,271977,272904,273707
42045,PA,Delaware ,558979,559094,560834,561439,562582,563321,563402
42047,PA,Elk ,31946,31796,31627,31431,31139,30879,30480
42049,PA,Erie ,280566,281197,281541,280613,279251,278052,276207
42051,PA,Fayette ,136606,136032,135464,134867,134376,133704,132733
42053,PA,Forest ,7716,7734,7655,7572,7499,7420,7321
42055,PA,Franklin ,149618,151014,151575,152063,152751,153295,153851
42057,PA,Fulton ,14845,14773,14749,14668,14604,14605,14640
42059,PA,Greene ,38686,38418,38063,37862,37783,37438,37197
42061,PA,Huntingdon ,45913,46130,46052,45949,45866,45721,45634
42063,PA,Indiana ,88880,88575,88255,88264,87597,86977,86364
42065,PA,Jefferson ,45200,44930,44839,44946,44605,44410,44073
42067,PA,Juniata ,24636,24919,24900,24777,24781,24732,24863
42069,PA,Lackawanna ,214437,214587,214583,213986,212963,212175,211321
42071,PA,Lancaster ,519445,523689,526864,530189,533650,536349,538500
42073,PA,Lawrence ,91108,90322,89713,89120,88476,88036,87294
42075,PA,Lebanon ,133568,134482,135633,135866,136657,137729,138863
42077,PA,Lehigh ,349497,353625,355403,356006,358552,360852,363147
42079,PA,Luzerne ,320918,321129,321420,319893,319079,317812,316383
42081,PA,Lycoming ,116111,116677,117319,116720,116450,115829,115248
42083,PA,McKean ,43450,43187,43234,42844,42670,42416,41883
42085,PA,Mercer ,116638,116243,115806,115343,114936,113992,112913
42087,PA,Mifflin ,46682,46776,46832,46714,46555,46481,46342
42089,PA,Monroe ,169842,169868,168567,167271,167197,166499,166098
42091,PA,Montgomery ,799874,805500,809540,813400,816350,818363,821725
42093,PA,Montour ,18267,18363,18454,18419,18444,18358,18343
